marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,37031532,ROKVN0BKJBMJW,B004CANMCM,899748836,Cable Matters Gold Plated Toslink Digital Optical Audio Cable with Metal Connectors and Braided Jacket,Electronics,5,0,0,N,Y,Five Stars,works great and a lot less costly than buying it from a local electronic's stores.,2015-08-29
US,52653634,R3B7S21CT7K0RT,B00BQ4HR9Q,29841990,Sony RDPM7IPN Lightning iPhone/iPod Portable Speaker Dock,Electronics,5,0,0,N,Y,Five Stars,"Good product, good price, good seller.",2015-08-29
US,52916376,R2XMPJFDB91ANI,B00IAB06C8,36322687,Maxell Normal Bias Ur-90 (20-pack) Standard Size Cassettes,Electronics,5,0,0,N,Y,Good buy,"Great tapes, perfect condition, would buy again.",2015-08-29
US,25889968,R2OVGPAKCSM6MI,B00Z91VF4U,367056402,"G.G.Martinsen 32 GB Mini Usb Port Slim Small Multi-lingual Selection 1.78 LCD Portable Mp3/Mp4, Mp3Player , Mp4Player , Video Player , Music Player , Media Player ,Audio player With Photo Viewer , E-book Reader , Voice Recorder, Games & Movie-Black",Electronics,2,0,0,N,Y,"Great little product, but...","For an iPod ripoff, this has got to be a nifty little device, especially considering the price. Plenty of features: Music (MP3, WAV, WMA were tested), video (AMV, but i didn't test it), ebook (prepare for and interesting reading experiences, however words in any text (.TXT) format will work), games (however see below regarding menu navigation). I would venture that this player can be best utilized as a music player during long drives. Just load the music, and let it play itself. It is NOT suited for multi-task using (no music & games at the same time).<br /><br />Externals & Menu Navigation<br />It has a good screen, but for the features offered, it's just really small. eBook reading can be a frustrating experience, and I wouldn't recommend loading any videos with a quality higher than 480p. This particular version (there is a similar version sold by another company) has 5 buttons, NO trackwheel (don't let the picture fool you), and a power switch on top. My player had the switch, but the device could also be powered off by pressing & holding for a few seconds the Play/Pause button. It seems that the switch is a hard power off, and the play/pause a soft power off??? Once the device is on, I would recommend some mindful meditation or other stress relief exercise before interacting with the device. In order to scroll up/down on the device, one would press the right/left buttons (respectively), a VERY counter intuitive idea. Think that you are going to make your selection by pressing the center button? Nope! your enter key is the MENU button. To describe folder navigation is similar. For games, Menu is up, left-left, right-right, but the center button is for down.<br /><br />Firmware & Software:<br />There is no associated software. the device is glorified thumb drive, but I think that's a plus, and was a pro that gave this 2 stars. For music: device does not show cover art, but considering my suggested use, one should NOT be looking elsewhere but the road :) . Menu navigation is frustrating at first glance, but is still quasi-easy. Pressing MENU during a song will show options, but What I noticed is that if you did not go into the folder menu the first time, and you selected play options, any subsequent attempt to reach the menu will lead you back to the settings. Press & Hold menu to return to the home screen, but your music will stop playing. Ditto for videos. I cannot find a manufacturer for this device or the firmware, so no updates, and no &#34;alternative&#34; firmware options.<br /><br />Construction & USB Port<br />Another plus is that this is made of aluminum, and it actually feels like a quality product (wish i could say the same for the firmware). The power switch is on top, headphone port (no button support), lanyard port, and USB port on the bottom. A strange quirk is that we are harking back to the days of Mini USB (usually found with digital cameras) instead of micro USB (modern phones and some other electronics). this is only an issue if you plan on using other chargers or cords to interface with the device.<br /><br />Overall, i'm glad I returned it, and chose another product. This had so much potential, but the firmware issues were just too much to deal with.",2015-08-29
US,106618,R23OZUSQ4XZQVS,B00FK0ELRI,372361925,Beats Studio Wireless Over-Ear Headphone,Electronics,2,0,0,N,N,Buy bose,"There really isn't any noise cancellation, and the quality of music is just average. Many times the Bluetooth wireless would disconnect, causing 10 minutes of time just to try and fix it again. Bose qc25 are cheaper and SIGNIFICANTLY better in every sense of the word",2015-08-29
US,14420974,R37DHWQLL0VSRL,B00VXMY262,574974882,SanDisk  Clip Jam MP3 Player,Electronics,2,1,1,N,Y,Not an improvement,"The discription of this player fails to note, if used as player only, does not combine the songs stored in the on board memory with the contents of expansion card. Must toggle between memory sources. Also, poor button locations. The Sansa Clip is a much better choice (IMHO).",2015-08-29
US,14424664,R3PGIQR7MAY5BE,B00E9262IE,726816969,Beats Studio Wireless Over-Ear Headphones,Electronics,5,1,1,N,N,Better than the Audio Technica ATH M-50x Do NOT Trust the Hate,"I feel as though this post is quite necessary. I am in no way affiliated with either company, and this is an unbiased review, that I wish someone else would have written.<br /><br />With headphones, when forking over serious money to a reputable Brand like Grados, Senn, Sony, etc, you will be hard-pressed to find a &#34;terrible&#34; headphone. That said, people prefer different sound signatures, different curves, unless you want a true neutral/flat sound for monitoring, which you do not get with the M50s and you sure as hell do not get with these.<br /><br />I purchased the ATH m50x and did extensive A to B testing with them and the new Studios.<br /><br />The Studios are more up-front, powerful, with fuller in-your-face mids. They sound for lively and aggressive. The M50xs have recessed mids. The mids, many would agree, are missing compared to the Beats.<br /><br />Bass - I mainly listen to hip hop..no no no don't stop reading :), I also listen to other kinds of music such as pop, jazz, some classical. I prefer the Beats in every way. Others may disagree on this front. The bass on the Beats, like many others have said, have been toned down, and have been made more refined since the first version. The bass on the m50s may be a little tights, and this may be a bit looser and a bit more boomy, but again I prefer the beats.<br /><br />The highs on both are great. They are shimmery and warm, and not overly-harsh on either of the HPs.<br /><br />I really, really wanted to like the M50s more because I got them for 89 bucks! But I would just be lying to myself. The M50s were not as FUN as the Beats. The music is colored and it is changed but trust me IT is extremely enjoyable on the Beats.<br /><br />Are you thinking of getting an amp? Well, you will NOT need one with the Beats bc it essentially has an internal amp. With the M50s, although not necessary bc of the low impedance, an amp would benefit the experience. This is another PLUS for the Beats.<br /><br />There are many at the Head-Fi forums that would agree.<br /><br />Looks: this should not play a large role, but to some it does. It terms of looks, although subjective, my personally tastes favors the Beats, although M50s have some killer colorways, and the M50x have shorter cords and are made to be more portable.<br /><br />Build: The M50x band has a little less clamp; they have updated the cushions on the M50x; the beats seem a bit tighter on the head, and I sweat easier in them vs the m50s, but just my a small bit. There are pics of horror stories on here about the Beats breaking which is VERY concerning, and I really hope that does not happen to me. it appears fairly durable. If I had to guess, though, I would say that the M50X are more durable.<br /><br />Things that are obvious: beats hit you with a higher price, beats have somewhat of a good noise cancellation.<br /><br />I really hope that this helps your decision if you are considering these two. if it matters, my best friend and wife agreed when they did BLIND tests conducted by me.<br /><br />Please let me know if you have any questions.",2015-08-29
US,1963527,R3S651065LJXZ7,B007136E1S,965274068,Skullcandy Ink'd Mic'd 2,Electronics,1,0,0,N,Y,Do. Not. Buy,"Complete s***. Straight out of the box, the first day it arrived the left earbud did not work. I took maybe a month for the right side to give out to. Since it doesn't say anything about refunds, I assume I'm going to have to buy those crappy A&P earbuds.",2015-08-29
US,26939765,RZ84OJG3H52XF,B00INEG8W4,269996934,Sony CFDS50 Portable CD,Electronics,5,0,0,N,Y,Great Radio / CD SONY,Love this Sony. Radio or CD,2015-08-29
US,2968441,R395B2V3TF5XUE,B00MCJNIL0,763343817,2 x UltraFire 18650 3000mAh 3.7V Rechargeable Battery + Charger,Electronics,5,0,1,N,Y,Five Stars,Love it perfect exactly what I asked for,2015-08-29
US,51022775,R2A10I3K8UF5GT,B00Q2VIW9M,715730338,"Bluedio Turbine T2s Wireless Bluetooth Headphones with Mic, 57mm Drivers/Rotary Folding",Electronics,3,0,0,N,Y,Wireless...ain't,I like the product but my Bluetooth won't charge anymore...so my wireless headphone must now be attached to a wire !,2015-08-29
US,50861794,R7YH4MHI8LAHX,B00ECQUY2M,973814397,Sony NWZE38 Walkman MP3 Player,Electronics,1,1,1,N,Y,Does not turn off.......,I have a problem with turning off the Sony Walkman. The instructions say to press the middle button to put the player in a pause mode. Then press the options button and hold it down to turn off the MP-3 player. I did that a number of times an the screen says the players in an on hold mode. But it continues to play.  Any idea as to how to turn this thing off???????/,2015-08-29
US,29745937,R1MRWFWXBK90E5,B00DW1X5JC,4527520,SoftRound 24 Pack Foam Earbud Earpad Ear Bud Pad Replacement Sponge Covers for Ipod Iphone Itouch Ipad Headsets T-017-24P,Electronics,5,0,0,N,Y,Five Stars,Nice,2015-08-29
US,4764847,R37A71NY1UZNJ0,B00BCA40S0,253047095,Jensen CD-490 Portable Sport Stereo CD Player with AM/FM Radio and Aux Line-in & Headphone Jack,Electronics,3,0,0,N,Y,This is a useful little CD player for use in the office for ...,This is a useful little CD player for use in the office for training purposes. The training materials are still on CD and I cannot use my normal MP3 player.,2015-08-29
US,46714362,R3CNFIMTEAW3C9,B0036VO5OC,906275872,Sangean Digital Rechargeable Portable Radio,Electronics,5,1,1,N,Y,Great radio,Better than expected. Small size but big features. Great am reception. Equal to and maybe better than the C CRANE radio I have. Use of regular or rechargeable batteries is nice feature.,2015-08-29
US,46475490,R2WXFOCJ63Q17L,B00RBIC1IS,299483151,Omaker M4 Portable Speakers,Electronics,4,0,0,N,Y,It sounds great in his room and bathroom,My son loves this speaker. It sounds great in his room and bathroom. Have not tested the sound in an outdoor environment though.,2015-08-29
US,17093749,R21QY4EG6GDWFK,B008H7MC2W,371004688,"T-Power (6.6ft Long Cable) Charger for Philips golite BLU Light Therapy Device HF3429 , HF3431 , HF3330 HF3330/01 HF3332/60 HF3331/60 HF3332 / HF3422 HF3422/60 HF3422/70 AC Adapter",Electronics,5,5,5,N,Y,It worked for my old GoLite!,"I have a Phillips GoLite that I got a number of  years ago.  It's the season where I wanted to begin using it again, but couldn't find the  cord.<br />I was worried that getting the wrong cord could fry the golite.  This one fit and works perfectly.  The number on my golite booklet says<br />HF3332, HF 3331<br />and the numbers on the bottom of the light are:<br />2 0 1 0 3 6<br />so glad it worked.<br />The cord arrived quickly, well packaged.",2015-08-29
US,48286237,R20AAI8X5V20GG,B00N8265I8,360500833,Micca COVO-S Compact 2-Way Bookshelf Speakers,Electronics,5,12,12,N,Y,Great sounding speakers very clean mid-high sound from the Micca ...,Great sounding speakers very clean mid-high sound from the Micca covo-s. No low end but that's to be expected from a small 3&#34; speakers.,2015-08-29
US,10168942,R119NM4H5SL34N,B00HSP800W,878884891,"Sewell HDMI Cable, High Speed with Ethernet, Male to Male, 6 Inch",Electronics,5,0,0,N,Y,Five Stars,Works as advertised. Was delivered on time. No issues,2015-08-29
US,30797560,RL1S9B29LIAWW,B00YDMW0XQ,731902722,"Sound Intone HD30 Stereo Lightweight Folding Portable Headsets Kids or Adults Headphones Includes In-line Microphone and Controller for Talk with Detachable 3.5 Mm Audio Cable,Stretchable Headband,Great Heavy Bass,with Soft Earpads Earphones Men and Women Boys and Girls Earpieces for iPhone,All Android Smartphones,Pc,Laptop,Mp3/mp4,Tablet Ear phones",Electronics,5,0,0,N,Y,Five Stars,Good headphones for kids,2015-08-29
US,21735765,R274TCHXYAYDQ4,B0071I0Q5S,677485147,Pyle 3.5-In 200 Watt 3-Way Weather Proof Mini Box Speaker System (black),Electronics,5,0,0,N,Y,Five Stars,Works great sounds great,2015-08-29
US,35748549,R12QC0J2RKN9SM,B00P2PQBCY,300715173,Cable Matters (3-Pack) Gold-Plated High Speed HDMI Cables - Supports 3D & 4K Resolution,Electronics,5,1,3,N,Y,"Better Than ""AudioQuest Chocolate"" Cables From Best Buy","I referenced these cables in a scathing review of $140-each cables that a Best Buy salesman tried to con me into buying.  Not only will these cables deliver exactly the same great Ultra High Definition picture, they're better because they're color-coded.  Take it from this electrical engineer:  save your hard-earned money, get these cables, and have a good laugh when people try to sell you the super-expensive ones.",2015-08-29
US,20264037,R26ACM3ATJ1JSQ,B0097BEF8Q,195415550,Apple iPod touch (5th Generation) NEWEST MODEL,Electronics,5,0,0,N,Y,amazing,i love love love this ipod!! i need a touch screen and its capabilities are amazing.,2015-08-29
US,3008775,ROUTDT6PR4B6T,B00009WQSR,64272311,Belkin Speaker and Headphone Splitter,Electronics,5,0,0,N,Y,Convenient,No more standing a foot apart to hear a song,2015-08-29
US,131339,R1ZEBOJUBJ6Z4C,B013JNVDBO,68042188,TV Antenna Clear,Electronics,5,1,1,N,Y,Great product！easy to use.,Fast service. I got the 35 mile antenna and we receive several channels for free now. This is so easy to set up - plug the cable end into your cable spot on your tv and put the antenna (size and weight of thick paper) up high or near a window for best reception. No electricity is needed. Well worth $15 to receive free tv.,2015-08-29
